,Title,Album,Artist,Duration (ms),Rating,Play Count,Removed
0,Tattad Tattad,Ram-Leela (Original Motion Picture Soundtrack),Aditya Narayan,297000,0,1,Yes
0,Tauba,Coke Studio India Season 3: Episode 5,Papon,318000,5,11,
0,Tay Hai,Rustom,Ankit Tiwari,230000,0,0,
0,Te Amo (Duet),Dum Maaro Dum,Sunidhi Chauhan,284000,0,1,
0,Te Amo (Female),Dum Maaro Dum,Sunidhi Chauhan,304000,1,0,
0,Te Amo (Remix By Kiron Kamath),Dum Maaro Dum,Sunidhi Chauhan,305000,1,0,
0,Te Amo (Reprise),Dum Maaro Dum,Mohit Chauhan,294000,1,0,
0,Teen Gawah Hain Ishq Ke,Mirzya - Dare To Love,Siddharth Mahadevan,278000,0,1,
0,Teen Kabootar,Lucknow Central,Divya Kumar,244000,0,0,
0,Teetar Ke Do Aage Teetar,Mera Naam Joker (Original Motion Picture Soundtrack),Asha Bhosle,227000,0,0,
0,Tell Me What You See (Remastered),Help! (Remastered),The Beatles,158000,0,0,
0,Tell Me Why (Remastered),A Hard Day&#39;s Night (Remastered),The Beatles,128000,0,2,
0,Ten Years Gone,Physical Graffiti (Remastered),Led Zeppelin,394000,0,0,
0,Ten Years Gone,Physical Graffiti,Led Zeppelin,391000,0,0,
0,Tera Hone Laga Hoon,Ajab Prem Ki Ghazab Kahani,Alisha Chinai,299000,0,9,
0,Tera Noor,Tiger Zinda Hai,Jyoti Nooran,282000,0,1,
0,Tera Rastaa Chhodoon Na,Chennai Express,Amitabh Bhattacharya,252000,0,1,
0,Tera Yaar Hoon Main,Sonu Ke Titu Ki Sweety,Arijit Singh,264000,0,1,
0,Tere Bin Yaara (Reprise),Rustom,Arko Pravo Mukherjee,228000,0,3,
0,Tere Bin,Wazir,Sonu Nigam,244000,5,11,
0,Tere BinaÂ ,Guru (Original Motion Picture Soundtrack),Chinmayi,309000,0,1,
0,Tere Jaisa Tu Hai,Fanney Khan,Monali Thakur,296000,5,8,
0,Tere Jaisa,Satyameva Jayate,Arko,229000,0,0,
0,Tere Liye (Fitoor),Fitoor,"Sunidhi Chauhan, Jubin Nautiyal",270000,0,3,
0,Tere Liye Mere Kareem,Wazir,Prashant Pillai,176000,0,1,
0,Tere Liye,Namaste England (Original Motion Picture Soundtrack),Mannan Shaah,334000,0,0,
0,Tere Liye,7 Khoon Maaf,Vishal Bhardwaj,343000,0,1,
0,Tere Mast Mast Do Nain (Remix By Designer Hippies Vs Bombay Bounce),Dabangg,Rahat Fateh Ali Khan,299000,1,1,
0,Tere Mast Mast Do Nain,Dabangg,Rahat Fateh Ali Khan,357000,5,13,
0,Tere Mere Dil,Rock On 2,Shraddha Kapoor,242000,0,2,
0,Tere Mere,Chef,Armaan Malik,343000,0,0,
0,Tere Mohalle (Remix By Mikey Mccleary),Besharam,Mamta Sharma,253000,1,0,
0,Tere Mohalle,Besharam,Mamta Sharma,270000,0,0,
0,Tere Naal Ishqa (feat. Kailash Kher),Shivaay,Mithoon,352000,0,0,
0,Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,278000,5,4,
0,Tere Naina,Chandni Chowk To China,Shreya Ghoshal,255000,0,2,
0,Tere Sang Yaara,Rustom,Atif Aslam,293000,5,15,
0,Tere Sawalon Ka,Manorama,Roop Kumar Rathod,343000,0,0,
0,Teri Jhuki Nazar (Film Version),Murder 3 (Original Motion Picture Soundtrack),Shafqat Amanat Ali,278000,0,0,
0,Teri Jhuki Nazar,Murder 3 (Original Motion Picture Soundtrack),Pritam,279000,5,3,
0,Teri Khair Mangdi,Baar Baar Dekho Soundtrack,Bilal Saeed,225000,0,0,
0,Teri Marzi Aye Khuda (Remix By Dipanjan Guha),Paathshaala,Kailash Kher,246000,1,0,
0,Teri Marzi Aye Khuda,Paathshaala,Kailash Kher,280000,0,0,
0,Teri Meri Baatein (Piku),Piku,Anupam Roy,328000,0,1,
0,Teriyaan Tu Jaane,Coke Studio@MTV - Season 4 Episode 1,"Amit Trivedi, Harshdeep Kaur, Jyoti Nooran",270000,0,2,
0,Territorial Pissings,Nevermind,Nirvana,142000,0,0,
0,Thaali Hai Khaali (Hunterrr),Hunterrr,Nakash Aziz,233000,0,6,
0,Thank You (Backing Track),Led Zeppelin II (Deluxe Edition),Led Zeppelin,260000,1,0,
0,Thank You,Led Zeppelin II (Deluxe Edition),Led Zeppelin,289000,0,0,
0,Thare Vaaste (Parmanu),Parmanu,Divya Kumar,208000,0,2,
0,Tharki Chokro,Pk,Swaroop Khan,295000,5,9,
0,That&#39;s The Way,Led Zeppelin III (Remastered),Led Zeppelin,337000,0,0,
0,Thayn Thayn,Dum Maaro Dum,Earl,202000,0,1,
0,Thayya Thayya,Dil Se,Sukhwinder Singh,274000,0,1,
0,The Battle Of Evermore,Led Zeppelin IV (Remastered),Led Zeppelin,351000,0,3,
0,The Bombay Velvet Theme,Bombay Velvet,Amit Trivedi,289097,0,8,
0,The Breakup Song,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Arijit Singh,252000,0,1,
0,The Caper Begins,Johnny Gaddaar,Daniel B.George,252000,1,0,
0,The Crunge,Houses Of The Holy (Remastered),Led Zeppelin,197000,0,0,
0,The Dichotomy Of Fame,Rockstar,A.R. Rahman,160000,5,26,
0,The Don Waltz,Don 2,Caralisa Monteiro,208000,0,0,
0,The End (Remastered),Abbey Road (Remastered),The Beatles,141000,0,4,
0,The Final Cut,The Final Cut,Pink Floyd,282000,0,0,
0,The Fletcher Memorial Home,The Final Cut,Pink Floyd,249000,0,4,
0,The Fool On The Hill (Remastered),Magical Mystery Tour (Remastered),The Beatles,179000,0,0,
0,The Gateway Theme,Bluff Master (Original Motion Picture Soundtrack),Naveen Kumar,167000,1,0,
0,The Girl Is Mine,Thriller,Michael Jackson,222000,0,0,
0,The Goggle Song,Mubarakan,Amaal Mallik,229000,0,0,
0,The Great Gig in the Sky,The Dark Side of the Moon,Pink Floyd,283000,0,5,
0,The Gunner&#39;s Dream,The Final Cut,Pink Floyd,318000,0,4,
0,The Happiest Days of Our Lives,The Wall,Pink Floyd,110000,0,4,
0,The Heist (Instrumental),Happy New Year,John Stewart Eduri,116000,1,2,
0,The Hero&#39;s Return,The Final Cut,Pink Floyd,162000,0,1,
0,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),Badshah,179000,0,6,
0,The King Is Back (Theme),Don 2,Sunitha Sarathy,236000,1,0,
0,The Lady in My Life,Thriller,Michael Jackson,300000,0,0,
0,The Lemon Song,Led Zeppelin II (Deluxe Edition),Led Zeppelin,379000,0,1,
0,The Long And Winding Road (Remastered),Let It Be (Remastered),The Beatles,218000,0,0,
0,The Night Before (Remastered),Help! (Remastered),The Beatles,154000,0,1,
0,The Ocean,Houses Of The Holy (Remastered),Led Zeppelin,271000,0,0,
0,The Pad Man Song (Padman),Padman,Mika Singh,202000,5,14,
0,The Pad Man Song (Padman),The Pad Man Song (Padman),Mika Singh,202000,0,5,
0,The Post War Dream,The Final Cut,Pink Floyd,179000,0,2,
0,The Rain Song,Houses Of The Holy (Remastered),Led Zeppelin,459000,0,2,
0,The Rover,Physical Graffiti (Remastered),Led Zeppelin,339000,0,0,
0,The Rover,Physical Graffiti,Led Zeppelin,336000,0,0,
0,The Shimmer Of Sindhu,Mohenjo Daro,A.R. Rahman,201000,1,3,
0,The Show Must Go On,The Wall,Pink Floyd,96000,0,3,
0,The Show Must Go On,Greatest Hits 1 &amp; 2,Queen,263000,0,0,
0,The Song Remains The Same,Mothership (Remastered),Led Zeppelin,331000,0,2,
0,The Song Remains The Same,Houses Of The Holy (Remastered),Led Zeppelin,329000,0,3,
0,The Thin Ice,The Wall,Pink Floyd,146000,0,3,
0,The Tragedie of Omkara,Omkara,Vishal Bhardwaj,95791,0,0,
0,The Trial,The Wall,Pink Floyd,318000,0,1,
0,The Wanton Song,Physical Graffiti (Remastered),Led Zeppelin,248000,0,0,
0,The Wanton Song,Physical Graffiti,Led Zeppelin,249000,0,0,
0,The Way You Make Me Feel (2012 Remaster),Bad (Remastered),Michael Jackson,298000,0,1,
0,The Way You Make Me Feel (Remastered Version),Michael Jackson&#39;s This Is It,Michael Jackson,298000,0,0,Yes
0,The Way You Make Me Feel,Number Ones,Michael Jackson,296000,0,3,
0,Theme,Dhan Dhana Dhan Goal,Pritam,188000,0,0,
0,Theme,Udaan,Amit Trivedi,167000,0,2,
0,Thenge Se (Mulk),Mulk,"Sunidhi Chauhan, Swanand Kirkire, Suvarna Tiwari",227000,0,1,
0,They Don&#39;t Care About Us (Remastered Version),Michael Jackson&#39;s This Is It,Michael Jackson,284000,0,0,Yes
0,Thi Meri Dastan,Kalyug (Original Motion Picture Soundtrack),Anuradha Paudwal,257000,0,1,
0,Thinbeda - (Bonus Track),Lucia,"Sangeeth Rajeev, Dr.Nithin Acharya, Sparsha R.K",236000,0,4,
0,Thinbedakammi,Lucia,"Bappi Blossom, Poornachandra  Tejaswi S.V, Arun M.C",235000,5,12,
0,Things We Said Today (Remastered),A Hard Day&#39;s Night (Remastered),The Beatles,155000,0,0,
0,This Is It (Orchestra Version),Michael Jackson&#39;s This Is It,Michael Jackson,295000,0,0,Yes
0,This Is It,Michael Jackson&#39;s This Is It,Michael Jackson,216000,0,0,Yes
0,Thode Badmash,Saawariya (Original Motion Picture Soundtrack),Shreya Ghoshal,199000,0,2,
0,Thok De Killi,Raavan,Sukhwinder Singh,296000,0,1,
0,Three Little Birds,Legend,Bob Marley &amp; The Wailers,180000,0,0,
0,Thriller (2003 Edit),Number Ones,Michael Jackson,311000,0,0,
0,Thriller,Michael Jackson&#39;s This Is It,Michael Jackson,357000,0,0,Yes
0,Thriller,Thriller,Michael Jackson,357000,0,0,
0,Ticket To Ride (Remastered),Help! (Remastered),The Beatles,189000,0,0,
0,Time,The Dark Side of the Moon,Pink Floyd,413000,0,9,
0,Tippa,Rangoon,Sunidhi Chauhan,344000,0,0,
0,Titli (Dubstep Version),Chennai Express,Zoheb Khan,220000,0,0,
0,Titli,Chennai Express,Chinmayi Sripada,350000,0,0,
0,Titri,Phamous,Sundeep Gosswami,271000,0,1,
0,Tod Tadaiyya,Prem Ratan Dhan Payo,Neeraj Shridhar,264000,0,0,
0,Toh Dishoom,Dishoom,Shahid Mallya,244000,0,1,
0,Toh Zinda Ho Tum,Zindagi Na Milegi Dobara,Farhan Akhtar,84000,0,2,
0,Tommy Gun,Bombay Velvet,Amit Trivedi,163160,0,3,
0,Toss,Johnny Gaddaar,Daniel B.George,69000,1,1,
0,Tourette&#39;s,In Utero (20th Anniversary Remaster),Nirvana,95000,0,0,
0,Trampled Under Foot,Physical Graffiti (Remastered),Led Zeppelin,336000,0,1,
0,Trampled Under Foot,Mothership (Remastered),Led Zeppelin,336000,0,0,
0,Trampled Under Foot,Physical Graffiti,Led Zeppelin,335000,0,0,
0,Trap Rap,Trapped,"Anish John, Pallavi Roy",247000,0,0,
0,Trapped Theme,Trapped,,216000,0,0,
0,Tu Banja Gali Benaras Ki (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Asit Tripathy,248000,0,0,
0,Tu Banja Gali Benaras Ki Feat. Asees Kaur (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Asees Kaur,246000,0,0,
0,Tu Banja Gali Benaras Ki Feat. Shafqat Amanat Ali (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Rashid Khan,250000,0,2,
0,Tu Bin Bataye,Rang De Basanti (Original Motion Picture Soundtrack),A.R. Rahman,357000,1,1,
0,Tu Bole .Main Boloon,Jaane Tu... Ya Jaane Na,A.R. Rahman,273000,0,1,
0,Tu Chahiye,Bajrangi Bhaijaan,Atif Aslam,272000,5,13,
0,Tu Hai (Unplugged),Besharam,Bela Shende,261000,0,0,
0,Tu Hai Ki Nahi (Unplugged),Roy,Tulsi Kumar,334000,0,4,
0,Tu Hai Ki Nahi,Roy,Ankit Tiwari,333000,5,16,
0,Tu Hai,Mohenjo Daro,A.R. Rahman,238000,5,13,
0,Tu Hai,Besharam,Sonu Nigam,410000,0,1,
0,Tu Har Lamha (Remix by DJ Angel),Khamoshiyan (Original Motion Picture Soundtrack),Bobby-Imran,258000,1,0,
0,Tu Har Lamha,Khamoshiyan (Original Motion Picture Soundtrack),Bobby-Imran,272000,0,1,
0,Tu Hi Aham,Sui Dhaaga - Made in India,Ronkini Gupta,315000,0,1,
0,Tu Hi Hai,Dear Zindagi (Original Motion Picture Soundtrack),Amit Trivedi,199000,0,8,
0,Tu Hi Haqeeqat,Tum Mile (Original Motion Picture Soundtrack),Pritam,302000,0,8,
0,Tu Hi Junoon,Dhoom 3,Mohit Chauhan,303000,0,1,
0,Tu Hi Tu (House Mix)[Remix By Kiran Kamath],Kick,Neeti Mohan,247000,1,0,
0,Tu Hi Tu (Remix By Kiran Kamath),Kick,Salman Khan,247000,1,0,
0,Tu Hi Tu (Remix By Kiran Kamath),Kick,Mohammed Irfan,244000,1,0,
0,Tu Hi Tu (Reprise),Kick,Neeti Mohan,329000,1,0,
0,Tu Hi Tu,Kick,Mohammed Irfan,329000,0,0,
0,Tu Hi Tu,Kick,Salman Khan,328000,0,1,
0,Tu Jaane Na,Ajab Prem Ki Ghazab Kahani,Atif Aslam,341000,5,19,
0,Tu Jo Mila (Dekhna Na Mud Ke),Bajrangi Bhaijaan,Javed Ali,249000,0,7,
0,Tu Jo Mila (Reprise),Bajrangi Bhaijaan,Papon,257000,0,1,
0,Tu Jo Mila,Bajrangi Bhaijaan,K.K.,242000,5,21,
0,Tu Kisi Rail Si,Masaan,Swanand Kirkire,230000,0,1,
0,Tu Koi Aur Hai,Tamasha,A.R. Rahman,439000,0,1,
0,Tu Kuja,Highway,Sunidhi Chauhan,269000,0,1,
0,Tu Mere Agal Bagal Hai,Phata Poster Nikhla Hero,Mika Singh,265000,0,2,
0,Tu Mere Paas,Wazir,Ankit Tiwari,226000,5,12,
0,Tu Meri Main Tera (feat. Shadab Faridi &amp; Altamash Faridi),Namaste England (Original Motion Picture Soundtrack),Mannan Shaah,317000,0,0,
0,Tu Raja Ki Raj Dulari,Oye Lucky Lucky Oye,Rajbir,424000,0,1,
0,Tu,Dum Laga Ke Haisha,Kumar Sanu,293000,0,0,
0,Tujh Mein Rab Dikhta Hai - II,Rab Ne Bana Di Jodi,Shreya Ghoshal,101000,0,4,
0,Tujh Mein Rab Dikhta Hai,Rab Ne Bana Di Jodi,Roop Kumar Rathod,281000,5,9,
0,Tujh Sang Lagee,Special 26,K.K.,253000,0,0,
0,Tujhe Bhula Diya (Remix - The Dance To Forget Mix)[Remix By Abhijit Vaghani],Anjaana Anjaani,Shruti Pathak,269000,1,2,
0,Tujhe Bhula Diya,Anjaana Anjaani,Shruti Pathak,279000,5,14,
0,Tujhe Dekh Dekh,Kalyug (Original Motion Picture Soundtrack),Rahat Fateh Ali Khan,166000,5,7,
0,Tujhe Dekha To (with Dialogues),Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Shah Rukh Khan,3520000,1,0,
0,Tujhe Dekha To,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Lata Mangeshkar,303000,0,0,
0,Tujhko Bhulaana,Murder 2,Roshni Baptist,220000,0,0,
0,Tuk Tuk,Sultan,"Nooran Sisters, Vishal Dadlani",252000,0,1,
0,Tum (Laila Majnu),Laila Majnu,Atif Aslam,279000,0,1,
0,Tum - Version (Laila Majnu),Laila Majnu,Javed Ali,281000,0,0,
0,Tum Hi Ho (Instrumental),Bollywood Unplugged,Mithoon,414000,0,3,
0,"Tum Hi Ho (Remix By Dj Shadow,Dj Javed)",Aashiqui 2,Arijit Singh,237000,0,0,
0,Tum Hi Ho,Aashiqui 2,Arijit Singh,261000,5,15,
0,Tum Ho Toh,Rock On,Farhan Akhtar,251000,5,19,
0,Tum Ho,Rockstar,Mohit Chauhan,316000,5,27,
0,Tum Ko,Rockstar,Kavita Subrahmanyam,345000,0,6,
0,Tum Mile (Love Reprise),Tum Mile (Original Motion Picture Soundtrack),Pritam,303000,0,2,
0,Tum Mile (Rock),Tum Mile (Original Motion Picture Soundtrack),Pritam,340000,0,2,
0,Tum Mile,Tum Mile (Original Motion Picture Soundtrack),Pritam,343000,0,1,
0,Tum Se Hi (Instrumental),Jab We Met,Pritam,294000,0,0,
0,Tum Se Hi (Remix By Dj Sunil),Jab We Met,Mohit Chauhan,262000,0,0,
0,Tum Se Hi,Jab We Met,Mohit Chauhan,321000,0,5,
0,Tum Subha Subha Aur Bhi (Dialogues),Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Saha Rukh Khan,648000,1,0,
0,Tum Tana,Iqbal,Shriram Iyer,258000,0,3,
0,Tumhe Jo Maine Dekha,Main Hoon Na,Shreya Ghoshal,341000,0,1,
0,Tumse Hi Tumse,Anjaana Anjaani,Caralisa,261000,0,2,
0,Tumse Milke Dil Ka,Main Hoon Na,Sonu Nigam,359000,0,4,
0,Tune Jo Na Kaha,New York,Mohit Chauhan,310000,0,3,
0,Tune Maari Entriyaan - Remix,Gunday,"Bappi Lahiri,Kk,Neeti Mohan,Vishal Dadlani",191000,0,1,
0,Tune Maari Entriyaan,Gunday,"Bappi Lahiri,Kk,Neeti Mohan,Vishal Dadlani",313000,0,2,
0,Tunya,Gangs Of Wasseypur - 2,Bulbultarang With Baal Party,82000,0,4,
0,Tuse Milke Dil Ka Hai Jo Haal,Main Hoon Na,Sonu Nigam,297000,0,0,
0,Twinkle Twinkle,The Dirty Picture,Shreya Ghoshal,183000,0,1,
0,Twist Kamariya (Bareilly Ki Barfi),Barielly Ki Barfi,"Harshdeep Kaur, Yasser Desai, Tanishk, Altamash",148000,0,0,
0,Two Of Us (Remastered),Let It Be (Remastered),The Beatles,216000,0,0,
0,Two Suns in the Sunset,The Final Cut,Pink Floyd,315000,0,0,
0,Ud-daa Punjab (Udta Punjab),Udta Punjab,"Vishal Dadlani, Amit Trivedi",274000,5,20,
0,Udaan (Nadi Mein Talab Hai),Udaan,Amit Trivedi,298000,0,4,
0,Udanchoo,Qaidi Band,Arijit Singh &amp; Yashita Sharma,207000,5,9,
0,Ude Dil Befikre,Befikre,Benny Dayal,231000,0,3,
0,Udi Udi Jaye,Raees,"Sukhwinder Singh, Bhoomi Trivedi, Karsan Sagathia",260000,0,2,
0,Udja Re,Rock On 2,"Shraddha Kapoor, Shankar Mahadevan",308000,5,11,
0,Udne Do,Taxi No. 9211 (Original Motion Picture Soundtrack),Kunal Ganjawala,375000,0,1,
0,"Uff Teri Adaa (Remix By Udyan Sagar,Nucleya)",Karthik Calling Karthik,Alyssa Mendonsa,247000,1,1,
0,Uff Teri Adaa,Karthik Calling Karthik,Alyssa Mendonsa,304000,0,5,
0,Ugly,Ugly,"Vineet Singh, Ishq Bector, Shree D",220000,0,1,
0,Ullu Ka Pattha,Jagga Jasoos,Arijit Singh,211000,5,15,
0,Under Pressure,Greatest Hits 1 &amp; 2,Queen,236000,0,1,
0,Uppar Wale,Khakee,Sonu Nigam,298000,0,1,
0,Us and Them,The Dark Side of the Moon,Pink Floyd,469000,0,8,
0,Vaara Re (Dhadak),Dhadak,Ajay Gogavale,237000,0,1,
0,Vachan,Rock @ Coke Studio India,Mahesh Vinayakram,311000,0,0,
0,Vadiya (Udta Punjab),Udta Punjab,Amit Trivedi,268000,5,21,
0,Veere (Veere Di Wedding),Veere Di Wedding,"Vishal Mishra, Aditi Singh Sharma, Dhvani Bhanushali, Nikita Ahuja, Payal Dev, Iulia Vantur, Sharvi Yadav",267000,0,3,
0,Vera,The Wall,Pink Floyd,93000,0,2,
0,Very Ape,In Utero (20th Anniversary Remaster),Nirvana,115000,0,0,
0,Victory (Instrumental),Lakshya (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,200000,0,2,
0,Wada Raha,Khakee,Udit Narayan,281000,0,2,
0,Wada Raha(Sad),Khakee,Sonu Nigam,359000,1,0,
0,Wada Raha,Khakee,Shreya Ghoshal,281000,0,2,
0,Waiting for the Worms,The Wall,Pink Floyd,237000,0,1,
0,Waiting In Vain,Legend,Bob Marley &amp; The Wailers,256000,0,0,
0,Waltz for a Romance (In &#39;A&#39; Major),Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,149000,0,0,
0,Wanna Be Startin&#39; Somethin&#39; (Demo),Michael Jackson&#39;s This Is It,Michael Jackson,343000,0,0,Yes
0,Wanna Be Startin&#39; Somethin&#39;,Michael Jackson&#39;s This Is It,Michael Jackson,362000,0,0,Yes
0,Wanna Be Startin&#39; Somethin&#39;,Thriller,Michael Jackson,363000,0,0,
0,Wanna Mash Up ?,Highway,Krissy,220000,1,1,
0,"Wat Wat (Vengeance Mix)[Remix By Pravin Mani,Hari Dafusia]",Tamasha,Shashwat Singh,234000,1,0,
0,Wat Wat Wat,Tamasha,Arijit Singh,298000,5,27,
0,Wazir (Theme),Wazir,Gaurav Godkhindi,180000,1,0,
0,We Are The Champions,Greatest Hits 1 &amp; 2,Queen,181000,0,3,
0,We Will Rock You,Greatest Hits 1 &amp; 2,Queen,121000,0,0,
0,Weekend,Con.Fi.Den.Tial,Diljit Dosanjh,161000,0,0,
0,Welcome to the Machine,Wish You Were Here,Pink Floyd,451000,0,1,
0,What Am I,Laakhon Mein Ek (Original Motion Picture Soundtrack),Neel Adhikari,184000,0,0,
0,What Do You Do for Money Honey,Back In Black,AC/DC,215000,0,0,
0,What Is And What Should Never Be (Rough Mix With Vocal),Led Zeppelin II (Deluxe Edition),Led Zeppelin,273000,1,0,
0,What Is And What Should Never Be,Led Zeppelin II (Deluxe Edition),Led Zeppelin,286000,0,0,
0,Whats Up,Phillauri,Jasleen Royal,184000,0,0,
0,When I Get Home (Remastered),A Hard Day&#39;s Night (Remastered),The Beatles,136000,0,0,
0,When I&#39;m Sixty Four (Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,157000,0,4,
0,When The Levee Breaks,Mothership (Remastered),Led Zeppelin,430000,0,0,
0,When The Levee Breaks,Led Zeppelin IV (Remastered),Led Zeppelin,428000,0,1,
0,When the Tigers Broke Free,The Final Cut,Pink Floyd,192000,0,0,
0,Whispers Of The Heart,Mohenjo Daro,A.R. Rahman,230000,0,0,
0,Whispers Of The Mind,Mohenjo Daro,A.R. Rahman,255000,0,1,
0,"White Summer/Black Mountain Side (Live in Paris, 1969)",Led Zeppelin (Deluxe Edition),Led Zeppelin,559000,1,0,
0,Who Wants To Live Forever,Greatest Hits 1 &amp; 2,Queen,296000,0,1,
0,Whole Lotta Love (Rough Mix With Vocal),Led Zeppelin II (Deluxe Edition),Led Zeppelin,340000,1,0,
0,Whole Lotta Love,Mothership (Remastered),Led Zeppelin,329000,0,2,
0,Whole Lotta Love,Led Zeppelin II (Deluxe Edition),Led Zeppelin,334000,0,0,
0,Wish You Were Here,Wish You Were Here,Pink Floyd,334000,0,3,
0,With A Little Help From My Friends (Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,164000,0,6,
0,Within You Without You (Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,304000,0,2,
0,Wo Ladki (Andhadhun),Andhadhun,Arijit Singh,252000,5,22,
0,Woh Bheege Pal - Jayesh Gandhi,Manorama,Jayesh Gandhi,409000,0,0,
0,Woh Bheege Pal - Zubeen Garg,Manorama,Zubin Garg,408000,0,0,
0,Woh Bheege Pal Remix,Manorama,Jayesh Gandhi,378000,0,0,
0,Woh Jahaan,Rock On 2,"Shraddha Kapoor, Farhan Akhtar",331000,0,3,
0,Woh Ladki Hai Kahan,Dil Chahta Hai,Shaan,306000,5,17,
0,Womaniya,Gangs Of Wasseypur,Khushboo Raaj,322000,0,2,
0,World Dance Medley,Happy New Year,Vishal Dadlani,322000,1,1,
0,Ya Baba (Fitna Farebi),Phantom,Nakash Aziz,224000,0,0,
0,Yaadon Ki Almari,Helicopter Eela (Original Motion Picture Soundtrack),Palomi,229000,5,10,
0,Yaadon Mein,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Jonita Gandhi,335000,0,2,
0,Yaako Baralilla,Lucia,Naveen Sajju,253000,5,16,
0,Yaar Naa Miley (Remix By Yo Yo Honey Singh),Kick,Yo Yo Honey Singh,245000,1,1,
0,Yaar Naa Miley,Kick,Yo Yo Honey Singh,243000,0,4,
0,Yaara Maula,Gulaal,Rahul Ram,188000,0,1,
0,Yaara Re,Roy,K.K.,297000,0,2,
0,Yad Lagla,Sairat,Ajay Gogavale,314000,5,20,
0,Yahi Meri Zindagi,Dev D,Aditi Singh Sharma,221000,5,22,
0,Yang Guang Lives,Detective Byomkesh Bakshy,Ija,269000,1,2,
0,Yatri Kripaya Dhyaan De (Love Per Square Foot),Love Per Square Foot,"Abhishek Dhusia, Sahir Nawab, Sumeet Suvarna",201000,0,0,
0,Ye Fizaein,Main Hoon Na,K.K.,317000,0,1,
0,Ye Ishq Hai (Remix By Dj A-Myth),Jab We Met,Shreya Ghoshal,258000,0,0,
0,Ye Ishq Hai,Jab We Met,Shreya Ghoshal,280000,0,2,
0,Ye Naa Gade (Hunterrr),Hunterrr,"Anand Shinde, Vaishali Made",318000,0,4,
0,Ye Tumhari Meri Baatein,Rock On,Dominique,324000,0,7,
0,Yeh Aaj Kya Ho Gaya,Luck By Chance,Sunidhi Chauhan,200000,0,2,
0,Yeh Fitoor Mera,Fitoor,Arijit Singh,283000,5,17,
0,Yeh Ishq Hai (Female Version),Rangoon,Rekha Bhardwaj,284000,0,0,
0,Yeh Ishq Hai,Rangoon,Arijit Singh,279000,0,1,
0,Yeh Jaane Kaisa Raaz Hai,Zindagi Na Milegi Dobara,Farhan Akhtar,77000,0,0,
0,Yeh Jo Des Hai Tera (Instrumental),Swades,Shehnai,235000,1,4,
0,Yeh Jo Des Hai Tera,Swades,A.R. Rahman,388000,0,3,
0,Yeh Junoon (Remix By Mayur Sahani),Shootout At Wadala,Mustafa Zahid,239000,1,0,
0,Yeh Junoon,Shootout At Wadala,Mustafa Zahid,291000,0,4,
0,Yeh Kaisi Jagah,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Deepali Sathe,282000,0,1,
0,Yeh Pal,Kalyug (Original Motion Picture Soundtrack),Najam Sheraz,388000,0,1,
0,Yeh Tara Woh Tara,Swades,Udit Narayan,432000,0,1,
0,Yeh Wadiyan Doodiyan Kohre Ki,Mirzya - Dare To Love,Daler Mehndi,31000,0,1,
0,Yeh Zindagi Bhi,Luck By Chance,Loy Mendonsa,392000,0,1,
0,Yellow Submarine (Remastered),Yellow Submarine (Remastered),The Beatles,159000,0,1,
0,Yellow Submarine In Pepperland (Remastered),Yellow Submarine (Remastered),George Martin,134000,1,1,
0,Yeshu,7 Khoon Maaf,Vishal Bhardwaj,387000,0,2,
0,Yesterday (Remastered),Help! (Remastered),The Beatles,125000,0,6,
0,Yoon Shabnami,Saawariya (Original Motion Picture Soundtrack),Parthiv Gohil,315000,0,1,
0,You and Me,Befikre,"Nikhil D&#39;Souza, Rachel Varghese",198000,0,2,
0,You Are Not Alone (Radio Edit),Number Ones,Michael Jackson,274000,0,0,
0,You Can&#39;t Do That (Remastered),A Hard Day&#39;s Night (Remastered),The Beatles,154000,0,1,
0,You Know What I Mean,Rock On 2,Farhan Akhtar,194000,0,4,
0,You Like Me Too Much (Remastered),Help! (Remastered),The Beatles,156000,0,0,
0,You Never Give Me Your Money (Remastered),Abbey Road (Remastered),The Beatles,243000,0,10,
0,You Rock My World (Radio Edit),Number Ones,Michael Jackson,265000,0,0,
0,"You Shook Me (Live in Paris, 1969)",Led Zeppelin (Deluxe Edition),Led Zeppelin,715000,1,0,
0,You Shook Me All Night Long,Back In Black,AC/DC,210000,0,0,
